id_no,binomial,presence,origin,seasonal,compiler,year,citation,source,dist_comm,island,subspecies,subpop,legend,tax_comm,kingdom_na,phylum_nam,class_name,order_name,family_nam,genus_name,code,shape_Leng,shape_Area
13648,Molossus molossus,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Bonaire,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Molossus,LC,0.897472362,0.023185505
13648,Molossus molossus,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Coiba,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Molossus,LC,1.237367895,0.04100226
13648,Molossus molossus,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Cuba,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Molossus,LC,42.44858319,9.302263315
13648,Molossus molossus,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Curacao,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Molossus,LC,1.257493244,0.03694265
39775,Nomascus concolor,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,concolor,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,HYLOBATIDAE,Nomascus,CR,6.10682682,0.448214627
13645,Molossus aztecus,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Molossus,LC,8.580259895,0.836789195
13645,Molossus aztecus,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Cozumel,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Molossus,LC,1.078829769,0.04227067
13647,Molossus coibensis,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Molossus,LC,166.5305945,285.8937818
13648,Molossus molossus,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Grand-Terre,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Molossus,LC,1.238497309,0.050675935
13648,Molossus molossus,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Grand Cayman,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Molossus,LC,1.107828269,0.018109145
13648,Molossus molossus,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Grenada,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Molossus,LC,0.811249601,0.026471785
13648,Molossus molossus,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Hispaniola,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Molossus,LC,25.22829762,6.356186735
13648,Molossus molossus,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Isle of Pines,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Molossus,LC,2.643287035,0.195687505
13648,Molossus molossus,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,St. Thomas,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Molossus,LC,0.570808849,0.00695762
13648,Molossus molossus,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,St. Vincent,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Molossus,LC,0.685053356,0.02921211
13648,Molossus molossus,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Jamaica,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Molossus,LC,6.831416433,0.941049285
13648,Molossus molossus,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Margarita,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Molossus,LC,1.995217593,0.07880779
13648,Molossus molossus,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Tobago,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Molossus,LC,0.903091406,0.02579748
13648,Molossus molossus,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Martinique,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Molossus,LC,2.255917774,0.09559624
13648,Molossus molossus,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Montserrat,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Molossus,LC,0.389136181,0.008677215
13648,Molossus molossus,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Nevis,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Molossus,LC,0.3353426,0.008182315
13648,Molossus molossus,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Trinidad,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Molossus,LC,3.906926095,0.40082376
13649,Molossus pretiosus,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Molossus,LC,131.8653709,162.6591604
13650,Molossus sinaloae,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Molossus,LC,242.5183824,168.4310878
13719,Monophyllus plethodon,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Antigua,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Monophyllus,LC,1.14623543,0.0243391
13648,Molossus molossus,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Puerto Rico,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Molossus,LC,5.507212154,0.74954111
13648,Molossus molossus,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,St. Croix,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Molossus,LC,0.878206205,0.018674525
13648,Molossus molossus,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,St. Eustatius,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Molossus,LC,0.193175132,0.00191635
13648,Molossus molossus,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,St. Kitts,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Molossus,LC,0.718412791,0.015248325
13648,Molossus molossus,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,St. Martin,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Molossus,LC,0.486681856,0.00811681
13650,Molossus sinaloae,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Trinidad,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Molossus,LC,3.906926095,0.40082376
13693,Monodelphis dimidiata,1,1,1,IUCN,2011,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Monodelphis,LC,129.8184776,178.7967727
13694,Monodelphis emiliae,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Monodelphis,LC,73.39267408,93.08230491
13695,Monodelphis iheringi,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Monodelphis,DD,73.54960065,59.23685586
13696,Monodelphis kunsi,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Monodelphis,LC,83.20888663,102.6549101
13698,Monodelphis osgoodi,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Monodelphis,LC,24.74857469,8.248367896
13719,Monophyllus plethodon,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Monophyllus,LC,2.645053955,0.104273455
13703,Monodelphis unistriata,4,1,1,IUCN,2016,IUCN (International Union for Conservation of Nature),,,,,,Possibly Extinct,,ANIMALIA,CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Monodelphis,CR,0.89650087,0.037309303
13719,Monophyllus plethodon,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Anguilla,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Monophyllus,LC,0.532388448,0.006489145
13719,Monophyllus plethodon,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Basse-Terre,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Monophyllus,LC,1.348673427,0.07346436
13719,Monophyllus plethodon,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Dominica,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Monophyllus,LC,1.204015758,0.064521105
13719,Monophyllus plethodon,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Grand-Terre,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Monophyllus,LC,1.238645746,0.05067619
13719,Monophyllus plethodon,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,St. Lucia,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Monophyllus,LC,1.06389136,0.051629055
13719,Monophyllus plethodon,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,St. Vincent,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Monophyllus,LC,0.685053356,0.02921211
13720,Monophyllus redmani,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Acklins,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Monophyllus,LC,1.148739071,0.023900865
39775,Nomascus concolor,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,furvogaster,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,HYLOBATIDAE,Nomascus,CR,4.73202228,0.275065936
13720,Monophyllus redmani,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Crooked,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Monophyllus,LC,2.523435983,0.043551825
13720,Monophyllus redmani,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Cuba,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Monophyllus,LC,42.44858319,9.302263315
13720,Monophyllus redmani,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Hispaniola,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Monophyllus,LC,25.22829762,6.356186735
13720,Monophyllus redmani,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Jamaica,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Monophyllus,LC,6.831416433,0.941049285
39775,Nomascus concolor,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,jingdongensis,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,HYLOBATIDAE,Nomascus,CR,1.764394345,0.112726951
13720,Monophyllus redmani,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Middle Caicos,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Monophyllus,LC,1.299583941,0.05850393
13720,Monophyllus redmani,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,North Caicos,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Monophyllus,LC,0.730316003,0.009683695
13720,Monophyllus redmani,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Puerto Rico,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Monophyllus,LC,5.507212154,0.74954111
13837,Mops brachypterus,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Bugale Island,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Mops,LC,0.565058812,0.025408238
13837,Mops brachypterus,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Zanzibar,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Mops,LC,2.875266063,0.127672013
18716,Pteropus anetianus,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Vanua Lava,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,VU,0.821350636,0.026258165
13837,Mops brachypterus,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,Budongo,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Mops,LC,68.42857005,113.5807398
39775,Nomascus concolor,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,lu,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,HYLOBATIDAE,Nomascus,CR,3.501932599,0.770580701
13837,Mops brachypterus,2,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Probably Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Mops,LC,0.565058812,0.025408238
13838,Mops condylurus,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Mops,LC,317.6888707,753.6466997
13839,Mops congicus,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Mops,LC,43.32102817,43.00311341
13849,Mops thersites,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Bioko,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Mops,LC,1.85201156,0.157908644
13879,Mormopterus acetabulosus,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Reunion,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Mormopterus,VU,1.935912397,0.220917505
13840,Mops demonstrator,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Mops,LC,106.2329295,154.835102
13841,Mops midas,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Mops,LC,108.8515945,35.48783224
13842,Mops mops,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Mops,NT,7.996450937,3.800409532
13842,Mops mops,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Borneo,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Mops,NT,22.12579887,11.05094348
13842,Mops mops,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Sumatra,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Mops,NT,50.4360867,34.93526251
13843,Mops nanulus,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Mops,LC,131.3749119,225.8375245
13844,Mops niangarae,1,1,1,IUCN,2011,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Mops,DD,5.393725293,1.88424067
13845,Mops niveiventer,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Mops,LC,48.37562525,154.2919403
13878,Mormoops megalophylla,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Margarita,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MORMOOPIDAE,Mormoops,LC,1.995217593,0.07880779
13880,Mormopterus beccarii,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Mormopterus,LC,304.3439659,339.6061734
13846,Mops petersoni,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Mops,NT,7.817683249,3.382826741
13847,Mops sarasinorum,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Peleng,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Mops,DD,3.738534025,0.190883005
13847,Mops sarasinorum,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Buton,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Mops,DD,5.567196789,0.366435315
13847,Mops sarasinorum,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Mindanao,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Mops,DD,7.874141658,0.95868935
13847,Mops sarasinorum,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Palawan,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Mops,DD,14.80796611,0.946755115
13850,Mops trevori,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Mops,DD,43.0396701,34.78405184
13879,Mormopterus acetabulosus,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Mauritius,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Mormopterus,VU,1.940354205,0.161924715
13850,Mops trevori,2,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Probably Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Mops,DD,0.565058812,0.025408238
13877,Mormoops blainvillei,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Cuba,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MORMOOPIDAE,Mormoops,LC,42.44858319,9.302263315
13877,Mormoops blainvillei,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Hispaniola,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MORMOOPIDAE,Mormoops,LC,25.22829762,6.356186735
13878,Mormoops megalophylla,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Trinidad,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MORMOOPIDAE,Mormoops,LC,3.906926095,0.40082376
13877,Mormoops blainvillei,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Jamaica,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MORMOOPIDAE,Mormoops,LC,6.831416433,0.941049285
13877,Mormoops blainvillei,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Mona,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MORMOOPIDAE,Mormoops,LC,0.281331089,0.00497997
13879,Mormopterus acetabulosus,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Mormopterus,VU,1.130087085,0.050798505
14088,Myomimus personatus,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,GLIRIDAE,Myomimus,DD,22.01593266,10.00059563
13877,Mormoops blainvillei,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Puerto Rico,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MORMOOPIDAE,Mormoops,LC,5.507212154,0.74954111
13878,Mormoops megalophylla,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MORMOOPIDAE,Mormoops,LC,292.0566696,323.0838958
13878,Mormoops megalophylla,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Aruba,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MORMOOPIDAE,Mormoops,LC,0.689341771,0.015099335
13878,Mormoops megalophylla,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Bonaire,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MORMOOPIDAE,Mormoops,LC,0.897472362,0.023185505
13878,Mormoops megalophylla,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Curacao,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MORMOOPIDAE,Mormoops,LC,1.257493244,0.03694265
13880,Mormopterus beccarii,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Ambon,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Mormopterus,LC,1.805289007,0.064678225
13880,Mormopterus beccarii,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Fraser,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Mormopterus,LC,2.812040836,0.150771125
13881,Mormopterus doriae,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Sumatra,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Mormopterus,DD,1.446354199,0.10955444
13901,Moschus leucogaster,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,MOSCHIDAE,Moschus,EN,38.27793291,21.12509806
13904,Mosia nigrescens,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Alcester,solomonis,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Mosia,LC,0.128896916,0.00040363
13904,Mosia nigrescens,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Umboi,solomonis,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Mosia,LC,1.232704634,0.07119361
13880,Mormopterus beccarii,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Halmahera,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Mormopterus,LC,14.38178243,1.47136125
